c_schoolname,district,areacode,address,date
私立新佳美文理語文短期補習班,永和區,65000040,中正路412巷4弄11號1樓、15號1樓,40112
私立蘇禾美術短期補習班,永和區,65000040,博愛街19巷1號1樓,40101
私立正成文理短期補習班,永和區,65000040,中正路442巷9號1樓、中正路472號1、2樓,40058
私立喬立珠心算音樂短期補習班,永和區,65000040,中山路1段213號4樓之1,39144
私立綠河文理短期補習班,永和區,65000040,民權路21號3樓,40010
私立陸客藝研堂美術短期補習班,永和區,65000040,永利路94巷10號1樓,39951
私立金恩語文短期補習班,永和區,65000040,民權路36巷17號1樓,37137
私立家功場放學趣文理短期補習班,永和區,65000040,中山路1段330號(2樓)、332號(2樓),39890
私立亞特波仕美術文理短期補習班,永和區,65000040,福和路385號2樓,39891
私立智基科技開發股份有限公司附設金志光文理法商短期補習班,永和區,65000040,永和路2段57號6樓,39798
私立上華文理語文短期補習班,永和區,65000040,中山路1段160號(1、2、3樓)及168號2樓、172號2樓,39770
私立菲妮克思美語短期補習班,永和區,65000040,保福路2段88巷11號1樓,39621
好朋友文理短期補習班,永和區,65000040,民生路46巷52號2樓,37706
私立巨匠電腦股份有限公司永和美語分公司附設炬匠美語短期補習班,永和區,65000040,中正路746號4樓,39492
私立美家語文短期補習班,永和區,65000040,秀安街7之3號,39392
私立晨暉語文文理短期補習班,永和區,65000040,得和路243巷1號1樓,39354
私立華碩文理短期補習班,永和區,65000040,福和路152號2樓之1,39354
私立太平洋語文文理短期補習班,永和區,65000040,安樂路180號1、2樓,39310
私立安貝兒文理技藝短期補習班,永和區,65000040,民權路1巷18、22號1樓及地下1樓,39157
私立欣儀語文短期補習班,永和區,65000040,中正路368巷1弄82號,39111
私立綠的接觸美術文理短期補習班,永和區,65000040,秀朗路2段9號2樓,39099
私立聯晟電腦短期補習班,永和區,65000040,永和路2段59號4樓,39035
私立辰揚語文文理短期補習班,永和區,65000040,民權路55號1樓,39023
私立善學文理短期補習班,永和區,65000040,永貞路360巷4號1樓、6號1樓,38985
私立正樺文理語文短期補習班,永和區,65000040,保生路30號1、2樓,38938
私立大鼎文理短期補習班,永和區,65000040,民族街27巷17號1樓,38806
私立正林登國術氣功短期補習班,永和區,65000040,得和路109號2樓,41836
私立正華文理語文短期補習班,永和區,65000040,保生路36號及38號各一、二層,38728
私立中國青年救國團附設中永語文技藝短期補習班,永和區,65000040,中正路65號3、4樓(實際為63號3、4樓及65號3、4樓合併),38730
私立理加文理美語短期補習班,永和區,65000040,保生路5巷1號1樓,38608
私立民權文理短期補習班,永和區,65000040,民權路22號1樓,38545
私立巧婕技藝文理短期補習班,永和區,65000040,民權路1巷28號1樓、地下1樓,38510
私立資優哈佛語文珠心算短期補習班,永和區,65000040,民權路6號1樓,38467
私立福格兒語文短期補習班,永和區,65000040,得和路352號1樓、2樓,38435
私立精英文理短期補習班,永和區,65000040,福和路213號2樓,35219
私立小學館語文電腦美術文理短期補習班,永和區,65000040,中正路259號3、4樓,38306
私立莫大衛語文短期補習班,永和區,65000040,中正路253號5樓之2,38301
私立美育音樂短期補習班,永和區,65000040,福和路389號4樓,38260
私立智慧樹美語短期補習班,永和區,65000040,安樂路148號及150號(各1、2樓)、154巷2號(1樓),38208
私立凱新美語短期補習班,永和區,65000040,保順路53號1樓,38170
私立陽光森林文教股份有限公司臺北縣分公司附設洋光森林語文短期補習班,永和區,65000040,中正路378號2樓、2樓之1、2樓之2,38110
私立傅鐘文理短期補習班,永和區,65000040,國中路158號1樓,38110
私立睿明英語短期補習班,永和區,65000040,得和路125巷4號1樓,37593
私立舞鄉舞蹈短期補習班,永和區,65000040,永貞路2號、8號7樓,30090
私立傳動文理短期補習班,永和區,65000040,中正路344號3、4樓,37831
私立禾登文理短期補習班,永和區,65000040,永利路50號1、2樓(合併48號，48之1號),37823
私立三策文創教育諮詢股份有限公司附設百瀚文理短期補習班,永和區,65000040,得和路110號5樓,37792
私立莫菲語文短期補習班,永和區,65000040,保生路24號1、2樓、26號1、2樓,37791
私立史丹理文理美語短期補習班,永和區,65000040,竹林路83號1、2、5樓,37743
私立耕讀園文理短期補習班,永和區,65000040,保福路2段128、130號,37630
私立忠信文理短期補習班,永和區,65000040,中山路1段151號2樓,37617
私立小太陽文理短期補習班,永和區,65000040,得和路247-1號4樓、247-2號4樓,37587
私立德和文理語文電腦短期補習班,永和區,65000040,得和路273號4樓、4樓之1、4樓之2、4樓之3、5樓、5樓之1、5樓之2、5樓之3,37566
私立育英階文理語文短期補習班,永和區,65000040,"得和路281號1、2樓 273號7樓、7樓之1、7樓之2、7樓之3",37531
私立學兒樂語文珠算短期補習班,永和區,65000040,秀安街7號,37530
私立聲野語文短期補習班,永和區,65000040,豫溪街74巷11號1樓,37105
私立財團法人功學社學術獎助基金會附設永福音樂短期補習班,永和區,65000040,福和路221號2樓,34907
私立鐘韻永福語文珠算短期補習班,永和區,65000040,福和路182號4樓、184之1號4樓,34743
私立鄭行優質文理語文短期補習班,永和區,65000040,福和路180號2、3、4樓、175號2樓,35765
私立萬勝文理語文短期補習班,永和區,65000040,福和路165號1、4、5、6樓,35000
私立貝林語文短期補習班,永和區,65000040,福和路160號3樓,36816
私立向日葵美術短期補習班,永和區,65000040,福和路157號8樓,35639
私立天荷美術短期補習班,永和區,65000040,福和路157號6樓,35378
私立可染居美術短期補習班,永和區,65000040,秀朗路1段126號1、2樓,35765
私立欣和文理短期補習班,永和區,65000040,得和路249之2號2樓,33042
私立當代語文短期補習班,永和區,65000040,得和路192號2樓,31778
百世教育科技股份有限公司附設百式文理短期補習班,永和區,65000040,得和路110號3樓,37105
私立柏克萊美語文理短期補習班,永和區,65000040,"保福路2段138、142、146、155號1樓 150巷2弄4號1樓",36672
私立小畫家文理語文美術短期補習班,永和區,65000040,秀安街19號、秀朗路一段110、173號(各1、2樓),37034
私立快樂馬莉安文理短期補習班,永和區,65000040,竹林路176號3樓之1,34533
私立安加語文珠算短期補習班,永和區,65000040,竹林路115號2、3、4樓；竹林路109巷1、3號2樓,36542
私立人和文理短期補習班,永和區,65000040,竹林路85號4樓,36647
私立易智堡文理語文短期補習班,永和區,65000040,竹林路85號3樓,36906
私立聖展語文短期補習班,永和區,65000040,竹林路75巷15之2號1樓,36774
私立資訊地球村語文有限公司附設國際村語文短期補習班,永和區,65000040,永和路2段306號1、2樓,34333
私立擊樂音樂短期補習班,永和區,65000040,永和路2段57號5樓,36990
私立紅外套美術補習班,永和區,65000040,永利路94巷8號,36152
私立巨登文理珠心算短期補習班,永和區,65000040,永元路77號1、2樓、75號2樓、5樓、73號2樓、64號2樓、83巷8號及10號1樓,35574
私立博浩語文文理短期補習班,永和區,65000040,民權路23號1、2樓、民權路21號1、2樓、民權路29巷2號1樓,35137
私立英世代語文補習班,永和區,65000040,文化路188號2樓,36643
私立巨匠電腦股份有限公司永和分公司附設巨將電腦短期補習班,永和區,65000040,中正路746號3樓,35427
私立蒲公英美術補習班,永和區,65000040,中正路649號10樓之一,36295
私立夏悅英語短期補習班,永和區,65000040,中正路608號6樓,36586
私立陽光森林文教股份有限公司臺北縣分公司附設陽光小子語文短期補習班,永和區,65000040,中正路226號2樓,37144
私立陽光森林文教股份有限公司臺北縣分公司附設揚光森林語文短期補習班,永和區,65000040,中正路226號1樓,37203
私立久大音樂短期補習班,永和區,65000040,民治街107號1、2樓,34261
私立財團法人功學社學術獎助基金會附設永平音樂短期補習班,永和區,65000040,中山路1段214號3樓,36865
私立華芳文理短期補習班,永和區,65000040,中山路1段186、188號4樓,35527
私立詠平文理短期補習班,永和區,65000040,中山路1段174號3樓,36124
私立新儒文理補習班,永和區,65000040,中山路1段171號1、2、3、4樓,36528
私立科見股份有限公司附設科見秀朗文理短期補習班,永和區,65000040,民權路53之1號(1、2樓),36664
安秝文教事業有限公司附設私立安秝文理短期補習班,汐止區,65000110,仁愛路202號1樓,45201
擎易教育事業有限公司附設私立貝迪菲大同文理技藝短期補習班,汐止區,65000110,"大同路2段284號1樓	",45174
貝迪菲教育事業有限公司附設私立秀峰文理技藝短期補習班,汐止區,65000110,秀峰路62號1樓,45170
擎易教育事業有限公司附設私立貝迪菲文理技藝短期補習班,汐止區,65000110,建成路57巷7號,45149
私立麥田升學教育機構新台分校文理短期補習班,汐止區,65000110,新台五路2段24號1、2樓、22號1樓,45114
私立新大華文理短期補習班,汐止區,65000110,龍安路179號2樓,45071
"私立洺昇文理短期補習班 ",汐止區,65000110,新台五路1段232號2樓,44798
私立文魁文理短期補習班,汐止區,65000110,新台五路1段270號1、2樓,44770
私立珈樂國際顧問有限公司附設珈樂國際外交文理技藝短期補習班,汐止區,65000110,新台五路1段143巷2弄6號(1樓),44694
私立星唐文理短期補習班,汐止區,65000110,樟樹一路226巷10號(1樓),44602
私立慧爾文理技藝短期補習班,汐止區,65000110,大同路2段240號3樓之3,44558
私立貓頭鷹的星空美術技藝短期補習班,汐止區,65000110,康寧街459巷21號(1、2樓),44483
"私立采風文理技藝短期補習班 ",汐止區,65000110,湖前街36號2樓之1、4樓之1,44462
私立翻轉教育文理短期補習班,汐止區,65000110,康寧街459巷23號(1、2樓),44410
私立麥田升學文教機構文理短期補習班,汐止區,65000110,福安街49號(1樓及夾層),44153
私立艾克華文理短期補習班,汐止區,65000110,大同路2段240號2樓之2,44025
私立朵莎藝術文理技藝短期補習班,汐止區,65000110,湖前街36號3樓及3樓之1,43949
私立蘋果美術文理技藝短期補習班,汐止區,65000110,復興路16號2樓,43794
私立文成文理技藝短期補習班,汐止區,65000110,龍安路36號2樓之5,43790
私立玩藝空間專業藝術畫室技藝短期補習班,汐止區,65000110,新昌路84號(1、2樓),43615
私立北大小學堂文理短期補習班,汐止區,65000110,仁愛路75號1樓、2樓,43458
私立科揚文理短期補習班,汐止區,65000110,大同路2段312巷7號2樓,43342
私立新馨心有限公司附設新馨心文理短期補習班,汐止區,65000110,仁愛路113巷15號(1樓),43334
私立童㘣文理短期補習班,汐止區,65000110,明峰街11號(1、2樓),43277
私立築科文教事業有限公司附設築科文理短期補習班,汐止區,65000110,仁愛路166號2樓,43238
私立玩藝基地美術短期補習班,汐止區,65000110,忠孝東路220號2樓,43227
私立育凡文理短期補習班,汐止區,65000110,新興路3號4樓,43070
私立吳艾薇文理短期補習班,汐止區,65000110,仁愛路124號2樓,43003
私立勤學文理技藝短期補習班,汐止區,65000110,仁愛路71號1樓、87號1樓,42585
私立貝迪菲教育事業有限公司附設貝迪菲美語文理短期補習班,汐止區,65000110,仁愛路97號1樓,42522
群洋文理語文短期補習班,汐止區,65000110,明峰街298巷1之1號(1樓),42488
私立唯爾文理語文短期補習班,汐止區,65000110,中興路142號2樓,42145
私立新山語文短期補習班,汐止區,65000110,青山路8之1號(1樓),40029
私立琴茵音樂短期補習班,汐止區,65000110,大同路2段240號5樓,41893
私立卡拉揚音樂短期補習班,汐止區,65000110,新台五路1段183號3樓,41886
私立芝?城語文短期補習班,汐止區,65000110,新台五路2段152號1樓,41779
私立子藝經圍棋文理短期補習班,汐止區,65000110,大同路2段240號4樓,41513
私立康成文理技藝短期補習班,汐止區,65000110,連興街50號2樓,41443
